,meanHR,minHR,maxHR,sdHR,modeHR,nNN,meanNN,SDSD,CVNN,SDNN,pNN50,pNN20,RMSSD,medianNN,q20NN,q80NN,minNN,maxNN,triHRV,max_ecg,min_ecg,mean_ecg,sd_ecg,ku_ecg,sk_ecg,median_ecg,q1_ecg,q3_ecg,q05_ecg,q95_ecg,totalpower,LF,HF,ULF,VLF,VHF,LF/HF,rLF,rHF,peakLF,peakHF,SD1,SD2,SD1SD2,apEn,sampEn,meanRR,minRR,maxRR,sdRR,modeRR,nBB,meanBB,SDSDb,CVNNb,SDNNb,RMSSDb,medianBB,q20BB,q80BB,minBB,maxBB,meanTT,SDTT,medianTT,q20TT,q80TT,minTT,maxTT,meanBA,SDBA,medianBA,q20BA,q80BA,minBA,maxBA,meanBW,SDBW,medianBW,q20BW,q80BW,minBW,maxBW,max_rsp,min_rsp,mean_rsp,sd_rsp,ku_rsp,sk_rsp,median_rsp,q1_rsp,q3_rsp,q05_rsp,q95_rsp,totalpower_rsp,LF_rsp,HF_rsp,VLF_rsp,VHF_rsp,LF/HF_rsp,rLF_rsp,rHF_rsp,peakLF_rsp,peakHF_rsp,SD1_rrv,SD2_rrv,SD1SD2_rrv,apEn_rrv,max_eda,min_eda,mean_eda,sd_eda,ku_eda,sk_eda,median_eda,dynrange,scl_slope,max_scr,min_scr,mean_scr,sd_scr,max_scl,min_scl,mean_scl,sd_scl,nSCR,aucSCR,meanAmpSCR,maxAmpSCR,meanRespSCR,sumAmpSCR,sumRespSCR
2ea4_Video1,56.955535699193916,49.18032786885246,73.89162561576354,3.9729808775300097,24.711297746911086,56.55172413793104,1058.3170731707316,52.511839800961745,70.13712667179297,0.0662723189957252,97.25609756097559,183.90243902439022,52.53873826430273,1063.0,1007.2,1114.0,812.0,1220.0,2.1750663129973478,7.134115462464095,-1.811289804258732,3.683518107326697e-05,0.7370538589717347,33.001001764587095,4.8200682423702235,-0.0017642352526708936,-0.08393626919365282,0.05047149112428147,-0.9505703274571924,0.22172500308413248,649.6149871827229,252.32527539178326,320.704887054061,0.0,43.37689956650364,33.20792517037505,0.7867833811626606,44.03350677297549,55.966493227024515,0.125,0.203125,18.565739007920847,45.39251656442048,0.4090044001321801,0.003995217497697823,0.005253032566248634,15.010059580633856,8.134490238611713,19.64636542239686,3.535107914185725,11.511875183785145,13.793103448275863,4261.3,1605.5726541225124,1144.4737262165522,0.2685738451215714,1605.6640131350402,3844.0,3225.6000000000004,5428.8,3054.0,7376.0,2104.4102564102564,572.9202172025539,1834.0,1629.0,2768.4000000000005,1502.0,3216.0,1.6828063666094748,0.5171096325741692,1.4928248788527827,1.3383823771874734,1.9615842704237842,1.1012715655181555,4.077791426321863,43981.049382716046,23774.842576312163,44428.0,20973.0,67974.0,384.0,85610.0,3.2613392434196586,-2.795355578856508,-1.0943991562282003e-17,0.6738204761507358,2.42809743153395,0.25770363684672914,-0.038877061364934594,-0.4235916398402981,0.4235865974856448,-1.0183032582180636,1.0708538790872175,109420.8284531388,70915.58431453438,38502.51692260266,0.0,2.7272160017626708,1.8418428191873304,64.81156546560989,35.188434534390105,0.1171875,0.1640625,567.6556557088559,565.4343724834906,1.0039284545359508,0.038429452456588464,3.2967026268383712,-0.9796498860044547,1.1113497455781549e-05,0.9959770797276747,-0.19469883159202928,0.987999378360054,-0.5597795527406773,-3.365184515341617,0.013241489867962175,1.5793295063070683,-0.8716800342610123,-0.0026629396204009502,0.3231238329693848,1.8907770914883903,-0.9004312583850915,0.004601441448853066,0.9296330111796853,5.172413793103448,-231.85022239397438,0.7909725745994877,2.040691524522119,1.4818666666666664,4.091237454824936,7.664827586206896
2ea4_Video2,55.760861335425666,49.42339373970346,68.80733944954129,3.812472336019254,19.383945709837832,54.91525423728814,1080.7592592592594,52.47546290748043,69.55718009778003,0.06435955047514816,67.37654320987654,131.11111111111111,52.49085367591356,1086.0,1030.4,1142.0,872.0,1214.0,2.6150121065375305,7.027200865459537,-1.7677809212305748,0.00014653169362837317,0.7404348830661219,33.20768951442375,4.829407308551074,-0.0019339631536897735,-0.08198168734743594,0.052771350335330335,-0.9732070431391001,0.2267603987976115,583.2815745278718,179.27547823120773,262.18626785050037,0.0,119.70052686948658,22.119301576677284,0.683771425944517,40.609515959742176,59.39048404025783,0.05263157894736842,0.17543859649122806,18.552877833891277,45.537432807595366,0.40742037242812623,0.003913394948669602,0.00912490777700061,16.77001801726662,9.668063164679342,19.595035924232526,2.9166418671513816,9.926972759553184,15.254237288135593,3736.8,1425.3648150995107,925.6360119759098,0.24770820273386582,1425.470763134665,3340.0,3200.3999999999996,3836.4,3062.0,6206.0,1865.1290322580646,482.41434084602224,1716.0,1593.0,1832.0,1512.0,3370.0,1.8653840463665816,0.2323678089711562,1.7992912939548575,1.6800810765477454,2.0494774772202633,1.4334602894881265,2.4275310422616156,29347.74603174603,16743.32311174783,28853.0,12735.2,45886.0,137.0,57956.0,1.5006228394091874,-1.8296807392779015,-1.9268955546036616e-17,0.6743733296576461,-0.9046115519819069,-0.0545331963140705,-0.0005734341502974276,-0.5845381587425957,0.5912011124414649,-0.9684498519434159,1.0020374998643393,221692.50270143614,143486.175419299,78204.63915180345,0.0,1.6881303337005462,1.8347527330287554,64.72355460324178,35.27644539675821,0.09375,0.1640625,503.9425632107867,433.1125355954189,1.1635372375403419,0.06292457617171499,2.6869535624639083,-2.2110011842153496,0.00023069421627387474,0.9982203694183538,-0.3769021516684501,-0.3133517515844857,0.2129103398649714,-1.2152655465073696,-0.026311128827864873,1.7067656538519782,-0.6111310439005112,-0.008387303010849112,0.2377801665723548,2.0993390513238896,-1.908358958042102,0.014130058566476028,0.9618313061037381,2.5423728813559325,-495.1441812689435,0.8012907750903476,2.3178966977524893,5.5207999999999995,2.0371799366703756,14.03593220338983
2hpu_Baseline,85.58073271549381,76.53061224489795,93.16770186335404,4.05425393658981,16.637089618456088,84.0,702.6904761904761,16.469416797511894,33.78995912794925,0.048086547737399406,0.0,21.428571428571427,16.471954990371337,700.0,672.0,726.8,644.0,784.0,9.333333333333334,5.206732335073043,-2.6048547744091732,1.0112053744498661e-05,0.8202447683307329,13.586510248771265,2.753055419769203,-0.01734794205792968,-0.12203437730971886,0.037576918599081716,-1.0362956007509172,0.8198081973458562,92.24280142353402,10.469749700880289,80.86981363617082,0.0,0.0,0.9032380864829173,0.12946424914471993,11.46244772623445,88.53755227376556,0.1415929203539823,0.17699115044247787,5.822818149854146,22.737001968775218,0.2560943680196112,0.0021542796161622135,0.0175957618903796,12.487718952381964,8.377548170901983,17.615971814445096,3.187044435102892,9.238423643543113,11.0,5134.363636363636,1970.4166462959047,1306.9110891875248,0.2545419806130312,1970.9818872835945,5088.0,3878.0,6426.0,3406.0,7162.0,2556.3636363636365,747.8196516573756,2375.0,2189.0,2803.0,1562.0,4370.0,1.288155778410214,0.22068793695660924,1.3601436663854503,1.075343253730445,1.4829429399929204,0.8762561689404478,1.6213995843843516,13994.0,9091.768511498007,13793.0,5112.200000000001,22912.200000000004,223.0,29220.0,0.9614989332602109,-0.96688744911414,-9.473903143468003e-19,0.4628914159961145,-0.869235703732345,-0.025994957372418404,0.02061922708256874,-0.36612504291036146,0.33994865834978305,-0.7615715539572189,0.7614721397964517,133769.349394653,105661.56458418006,28107.052305269524,0.0,0.7325052033917638,3.7592545613319466,78.98830610733005,21.011693892669935,0.07792207792207793,0.15584415584415587,696.6474861793445,573.1796576990498,1.215408601512376,0.09531017980432521,2.460228650821511,-1.5160885002549285,1.597878847951506e-05,0.9801855961828999,-0.7305205084631226,0.3515114236344463,-0.03074990288988999,-1.6227473860581534,0.031445948470973734,1.7197059305039686,-1.2320913186821092,0.00041548600629612905,0.7269254924573976,1.1658928624689109,-1.1875240436389038,0.0064076423684111435,0.6187084811392797,8.0,12.567050903375161,1.751594472091037,2.850616901296753,1.3025,14.012755776728296,10.42
2hpu_Breathing,76.46487513884178,61.34969325153374,94.33962264150944,7.637096513352847,32.98992938997569,75.33333333333333,792.6106194690266,40.374151368981515,79.8870811078665,0.10078981929535996,57.07964601769911,189.82300884955754,40.3753500156827,784.0,712.0,870.0,636.0,978.0,3.9649122807017543,6.191128049471182,-3.0606442974036754,-2.7946097593988126e-08,0.8221221462056341,15.416309483130004,2.7533743126485506,-0.01077117169219615,-0.11753291969004334,0.04040745897097201,-1.0235392959536482,0.5421720015226398,1431.9018101070585,184.85520310877823,1207.206444235999,0.0,24.33946932293979,15.500693439341529,0.15312642174120183,13.279239713368415,86.72076028663159,0.078125,0.21875,14.27441810882948,54.75964414749693,0.2606740480340022,0.0005328442912619913,0.00624657552007365,7.636997758182994,4.819277108433735,14.077897700610043,1.9207745955266182,9.258620592176307,7.0,8277.333333333334,2290.524123426776,1789.1251741811943,0.2161475323189265,2290.9428626659374,7958.0,7070.0,9646.0,4262.0,12450.0,3778.1739130434785,1000.6707599176931,4043.0,2778.8,4790.0,1899.0,5167.0,1.6635214483224994,0.30726546599921595,1.6038972737096757,1.3533415929062544,1.9418806065509209,1.1855998556916592,2.1663004385439946,45927.47826086957,26606.32149283253,47170.0,18595.0,73125.0,115.0,88244.0,1.2902545642389314,-1.4904083193985302,-3.1579677144893343e-18,0.6069754157841799,-0.6124499398550003,-0.2357352141116421,0.03134441833492589,-0.39911004393819394,0.43307820256784746,-1.0833530605433053,0.9669297972553421,177730.54591684596,175481.99451249625,2248.3735429984667,0.0,0.1778613512294818,78.04841640258347,98.73495251959618,1.2650474804038172,0.0703125,0.1640625,809.8225700732229,1009.6753834772837,0.8020623096546384,0.07209491047353422,2.9018251904900914,-1.1091671321442413,3.0610222627638e-05,0.9970835994508335,-0.34356054569999683,0.9617049872556018,-0.4028696372367917,-2.616219960359161,-0.01644404261399164,1.0296445976999242,-0.5810087745493617,-0.0017048466293667127,0.25909539457804504,2.095474722953371,-1.0296962001369074,-0.00042818753808350165,0.96018195496504,7.0,-153.55255822002403,0.6075743353636107,1.610653372249286,1.616857142857143,4.253020347545275,11.318
2hpu_Counting1,111.92264136563679,60.24096385542169,124.48132780082987,11.610028787191816,64.24036394540818,110.0,543.3090909090909,69.22407379587118,71.55642979235408,0.1317048269386077,1.8181818181818181,10.0,69.23142946442803,522.0,494.0,574.8,482.0,996.0,6.875,4.56257290510709,-2.3075436232723967,8.269638425480584e-05,0.7880460821424436,9.330429665382228,2.349285484571925,-0.04943593911859287,-0.19212590385009826,0.044374449645031545,-0.9716673570391696,1.578812343183771,440.84298427185803,81.2804152637321,277.6366601473251,0.0,0.0,81.92590886080086,0.2927582229976454,22.646015147271562,77.35398485272844,0.06956521739130435,0.24347826086956523,24.474406001209246,43.36261217922037,0.5644126304027766,0.005116176504729619,0.00914007193939799,13.127276699963481,7.080481472740146,19.342359767891683,3.6241967077354618,12.261878295151536,11.0,4977.454545454545,2551.503564567371,1537.4136702229591,0.3088754816710358,2564.373997684425,4226.0,3668.0,6234.0,3102.0,8474.0,2904.8,719.2848948782395,3186.0,2105.0,3533.0,1546.0,3557.0,1.6700282566497304,0.41024258551674003,1.5117462725987845,1.3762229569318942,2.091645747666405,1.0725479537752944,2.3690337508210235,14516.95652173913,8926.00075732961,14403.0,5875.800000000001,23256.800000000003,308.0,29356.0,1.4853170030557774,-2.415653700119229,-7.389644451905042e-17,0.6685350310787076,0.9744049468139382,-0.5536227577024958,0.008938784090944375,-0.3646259541414289,0.4632319171389624,-1.1570085048152312,1.09792695875279,446787.1054100195,294299.48802947777,152476.7505441765,0.0,10.866836365280284,1.930126966761477,65.87178605761068,34.12821394238933,0.08108108108108109,0.16216216216216217,902.092736363618,629.013310669973,1.4341393434151393,0.09531017980432521,1.666216642549215,-2.367464629863474,-1.8219212050310792e-05,0.9932018632713712,-0.8296854475263009,-0.1300876393693458,-0.07088623229684611,-0.7037979032638396,-0.021731504823360556,0.6354277543374857,-0.6073990424951278,-0.0010014663112358014,0.27927117740825363,1.4254609540314662,-1.9659008042465413,0.01005693851940244,0.8882839317366116,16.0,-29.841906716950803,0.4773247116016368,0.9152567147630977,0.8989230769230769,7.637195385626189,11.686
2hpu_Counting2,94.61697770150403,79.36507936507937,112.35955056179775,6.851429256748559,32.99447119671838,93.0,637.505376344086,22.895051099294786,46.72744666863569,0.07329733740694777,3.225806451612903,29.03225806451613,22.93468988235943,636.0,594.4,673.2,534.0,756.0,6.642857142857143,4.456822162426871,-2.475214982457687,5.586546229049685e-05,0.8033348383001395,10.976558899990101,2.4342165499128576,-0.025035283370306062,-0.15112209667456244,0.04461351546642721,-1.0358392154810974,1.2406272013102857,413.65237419225735,326.47436408857584,77.82327233506344,0.0,0.0,9.354737768618074,4.195073713721007,80.75099497897705,19.24900502102295,0.14035087719298245,0.17543859649122806,8.09462294396193,31.61357312407247,0.25604897340118127,0.0038643922731451674,0.012709587604949356,13.870811643930397,7.991475759190197,18.484288354898336,3.876031788365237,10.492812595708138,12.0,4732.5,2810.364383303729,1478.7652788728844,0.3124702121231663,2811.6140301516234,3925.0,3356.8,6269.6,3246.0,7508.0,2206.5,643.1525868718869,1856.0,1655.2,2985.2,1570.0,3296.0,1.762633523634761,0.3749722099015926,1.8145864787218136,1.4166057456496106,2.0694013850904924,1.2342956059592554,2.3815343028548677,15388.961538461539,8746.953700402344,15940.0,6844.0,23964.0,1006.0,29401.0,1.5029610433323126,-1.4955111490273463,2.2737367544323207e-17,0.6283877726966386,-0.2915440006355672,-0.0002269242399331658,0.007762653881045861,-0.3763593373029448,0.38655889928849074,-1.1134338265437929,1.08093213095351,243929.0762955602,21175.751195582423,222746.30300698182,0.0,7.022092995951383,0.09506667859227583,8.681359815868513,91.3186401841315,0.11842105263157895,0.1973684210526316,993.6138565196081,377.91041397629607,2.6292312139933016,0.08701137698962969,1.9614399315561084,-1.2855185072303417,-7.35864719523306e-05,0.9972631208979149,-1.4346846968037397,0.25135984889471286,-0.15288735462899564,-1.5257967275648516,-0.04295401831722405,0.4898989269884166,-0.5641958584489841,-0.0028718910241120835,0.21633521415170542,1.4716890401826757,-1.0734155214896552,0.0026201997595554226,0.9434273555311532,11.0,-86.04452533191923,0.3203007180992733,1.0314328948324425,0.9937999999999999,3.523307899092006,9.937999999999999
2hpu_Counting3,100.68190654541205,76.92307692307692,114.94252873563218,9.553820268597743,38.01945181255526,98.0,601.8367346938776,17.39893458977237,62.59208626341805,0.10400177100398386,1.0204081632653061,19.387755102040817,17.460411775827147,588.0,546.0,631.2,522.0,780.0,8.166666666666666,4.654707394974689,-2.4846741242198416,0.00042941677561317927,0.8249300457828265,10.73448295157107,2.48434903018686,-0.03434217408789785,-0.16963799138753005,0.044219757212431515,-1.0312618775039306,1.3495706498667288,193.10737750571042,72.99299580183879,117.55822280038018,0.0,0.0,2.556158903491454,0.6209093167883679,38.306234059942554,61.69376594005745,0.1415929203539823,0.17699115044247787,6.151452316924612,43.537392169856176,0.1412912443842622,0.006554433305606011,0.009331327428884305,11.748911489195521,7.83289817232376,19.18158567774936,3.389346631305164,11.348687505425602,10.0,5504.2,1749.897464368261,1427.1662692202335,0.2592867754115464,1750.4394368906974,5556.0,4163.2,6777.6,3128.0,7660.0,2753.7,705.3526848322051,2812.0,1884.6000000000001,3403.7999999999997,1665.0,3822.0,1.4071951560721139,0.24604070068755218,1.3521391936919958,1.2226447601056452,1.626497696212053,0.9647303943241626,1.7963477306928601,14318.5,8889.84472075249,13217.5,5469.8,23646.000000000004,819.0,29156.0,1.0517838615505548,-1.319612896509486,4.5474735088646414e-17,0.500881567870229,-0.48520366608892473,-0.19016801322081262,0.01231566752995158,-0.34138098699044667,0.3777396700172185,-0.8280781543553983,0.8423022888256609,94894.23978157144,89989.72988147638,4904.1738585479225,0.0,0.3360415471337167,18.349620644999206,94.83194002432062,5.168059975679389,0.08450704225352114,0.16901408450704228,618.682181717971,863.8593063888168,0.7161839632245701,0.10536051565782678,2.308421592489957,-2.4921777087290913,-1.885703272170455e-05,0.9698408240827291,-0.6012800584830846,-0.30292635109136506,0.18737918858016106,-0.9262668486298105,-0.010238971384359584,2.0232451216877445,-1.8206636494320454,0.016778935735454713,0.7125237914886775,0.652717758581446,-1.0128482146277822,0.014140147121555568,0.5029698854789607,11.0,503.63715513088397,1.678276792734652,2.6525565239772746,1.5052727272727273,18.461044720081173,16.558
2hpu_Math,103.64925178988378,84.7457627118644,117.6470588235294,8.092233346797512,32.901296111665005,102.0,582.6078431372549,13.699221143382585,47.99982779028444,0.08238788467352695,0.0,12.745098039215685,13.705531151999029,568.0,546.0,625.6,510.0,708.0,9.272727272727273,4.511537563440897,-2.327646277797882,-0.00017077115451065732,0.8188281918500334,10.065703432217907,2.416993197266727,-0.03585114499893901,-0.16644568799518983,0.04056254768867137,-1.0215028107847743,1.5010496255920922,69.23077166000157,50.51880245109112,14.401256489119373,0.0,0.0,4.310712719791073,3.5079440803835245,77.81693867163226,22.18306132836773,0.14035087719298245,0.17543859649122806,4.8434060837299775,33.493811492472815,0.144605999374495,0.005142019985902024,0.010441480720418984,11.813379078439597,7.358351729212656,17.152658662092623,2.746865881507102,9.794306932879966,10.0,5377.6,2311.433695435597,1328.9354536620656,0.24712426615257094,2315.5363189646678,4866.0,4331.2,6324.0,3498.0,8154.0,2386.1666666666665,601.5741618638738,2272.5,1885.8,2734.4,1679.0,3853.0,1.5843502000328682,0.3577810350715667,1.4230276623839977,1.3893932991026963,1.8963189038287114,1.1200455737170194,2.3692145189795593,15765.875,8867.355385121411,16005.0,7492.000000000001,24686.600000000006,594.0,29228.0,1.6282880713845216,-1.8760012430837913,-3.789561257387201e-17,0.6005162298895137,0.24156520359350342,-0.08483638788390994,-0.025177650272818337,-0.363479633699221,0.40699189989382406,-0.9356490310305363,0.9640699328126149,63584.65784477248,3838.7743922180666,59738.27834584026,0.0,7.605106714154377,0.06425987655677678,6.03798733488649,93.9620126651135,0.12676056338028172,0.16901408450704228,817.2152201527958,437.7702481021943,1.866767382423903,0.10536051565782678,1.9310636881324195,-3.1367710117889134,-0.00037096204693319427,0.9789344897922277,0.08572859429929913,-0.44559409152562496,-0.02882850439372067,-0.6156215040482429,-0.004766289469395188,1.3138264789468943,-1.308921821058818,0.013460421567102875,0.4519862734591789,1.2612422633797498,-2.4659287443269853,-0.003293973760347247,0.8481867762799865,16.0,404.1453776687391,0.8548969029307525,2.6227483000057124,0.7797333333333333,12.823453543961287,11.696
2hpu_Reading,93.42315996193567,73.89162561576354,114.06844106463879,8.498541804371206,40.176815448875246,92.0,647.6521739130435,21.019240643682842,59.948244849132095,0.09256240813171578,2.1739130434782608,29.347826086956523,21.08903157442875,643.0,604.4,700.4,526.0,812.0,6.133333333333334,4.72565698010666,-2.4625533475515433,-1.2371332728561502e-05,0.8193996394795838,11.386738609852003,2.5445454311172395,-0.025355593879604,-0.14236546367287212,0.04280772635126885,-1.064641759660788,1.197439282040507,171.31659257636966,58.131694098819864,109.20328726990627,0.0,0.0,3.981611207643542,0.5323254963483093,34.73971408926474,65.26028591073528,0.14035087719298245,0.17543859649122806,7.431423797270014,41.213404869936575,0.18031569633041702,0.004286117919242827,0.014018921179330929,11.401643031465724,7.0688030160226205,17.28110599078341,2.71468889796735,10.212302974760789,9.0,5564.444444444444,1742.757513253063,1337.4296335476338,0.24035276960720256,1763.4721432446843,5326.0,4679.6,6341.6,3472.0,8488.0,2786.1,600.898235976775,2802.0,2176.0,3418.4,1946.0,3692.0,1.677549051108415,0.4005650239846807,1.7406480708091572,1.2446784980511394,1.9803535848899385,1.050675279806458,2.325122914072466,16098.0,8163.057912093389,16105.0,8341.0,23408.0,1419.0,29280.0,1.6322668679606207,-1.1586093328677123,-8.526512829121201e-18,0.5833658933480378,-0.12968517113114197,0.5971488517184054,-0.0829785711548674,-0.43156142879426285,0.34264805251970887,-0.835785455464066,1.1490119285446205,210696.57376481305,108766.77749423693,101926.4350230094,0.0,3.36124756673798,1.0671105829384042,51.62329445488607,48.37670554511394,0.10084033613445378,0.1512605042016807,616.1578277925227,552.5438613811576,1.115129260964647,0.11778303565638337,3.3213149383819696,-1.6395595908116083,-0.00011211271893350083,0.9736682590153569,1.6379899218512044,1.318270566321413,-0.24023100153748533,-2.0257360311849752,0.0007096389307881668,1.8419270815358133,-2.0367103299228226,0.0036934193268210644,0.4871724883941727,1.6255416031766934,-1.1768028003464028,-0.008494796746083845,0.798803221335047,11.0,110.89407415568473,0.6912072479370273,1.3961990055892883,0.6559999999999999,7.603279727307299,6.56
2hpu_Relax,69.60681842385908,61.98347107438016,81.9672131147541,3.715833147756821,19.98374204037394,68.8,864.3953488372093,27.913201435959152,45.29625454760143,0.05240224234030674,20.348837209302324,97.38372093023257,27.913399913604973,867.0,826.8000000000001,900.0,732.0,968.0,4.586666666666667,6.047863827538129,-2.9656322194897706,4.353340084950475e-05,0.8341406018156626,17.14878628729642,2.994029157394725,-0.01062047965800611,-0.11143488042832345,0.034213407891983225,-1.082363577171849,0.5542602097898448,113.53684429068576,19.94857517962431,58.941822403622034,0.0,29.467310338185616,5.179136369253799,0.33844517129145385,25.28644269864944,74.71355730135056,0.046875,0.28125,9.868807009996395,30.54728559844649,0.3230665774931663,0.0020823546744095367,0.006373507872092118,16.01914392089431,9.85545335085414,19.329896907216494,2.574580196819757,9.474443556362354,15.2,3865.315789473684,884.9693279816115,755.3709825838162,0.19542283832045462,885.3185714605636,3529.0,3312.8,4437.200000000001,3104.0,6088.0,1917.7567567567567,377.401457007844,1769.0,1665.8000000000002,2096.8,1532.0,3171.0,1.5742863458748182,0.5077323705602559,1.426399218426881,1.2808097751334495,1.7201078147240612,0.9847444687791059,3.6708137888887005,37970.25974025974,20917.07325905665,38465.0,16599.600000000002,59527.6,892.0,74333.0,2.885881252523445,-2.849086186657395,-9.947598300641403e-18,0.7221308635842683,2.5582671454212926,0.15346273517617812,-0.008838269844494201,-0.4293608783547504,0.4262480729690996,-1.1242683406492957,1.158708369536391,99325.7053120224,68013.66501315338,31311.39930585734,0.0,0.6409930116751447,2.172169450134739,68.47583284185765,31.524167158142347,0.0703125,0.1640625,312.88390647894965,416.8090337738619,0.7506648875770374,0.020409368503136793,4.2457958452750075,-2.6558271349129376,5.213303032962964e-05,0.9881173975128579,3.1624028184805804,0.9278193057376839,-0.1956618891545978,-1.5986717619760262,-5.1424426469653335e-05,1.9112024052722807,-1.483771425053854,-0.002134281775451915,0.4822230003854568,2.3995537723844027,-1.683105719914999,0.005697008880010932,0.8283468537370033,7.6,-160.18598364824192,1.0201294395326912,3.3949738303261348,1.141888888888889,7.752983740448454,8.2216
2hpu_Speaking,95.00856076933934,70.92198581560284,104.8951048951049,7.562269158964297,33.973119079502055,93.0,636.1505376344086,21.385681038890592,58.54378863622504,0.09202819957352572,2.1505376344086025,21.50537634408602,21.38569208809845,618.0,594.8,667.2,572.0,846.0,6.2,4.965340661083498,-2.5157825194738073,-7.631943472103421e-05,0.814929963783721,12.434985054601933,2.65004151730223,-0.025511121990341404,-0.14895260388532,0.041650881615117756,-1.0446334261678087,1.0922245113422453,115.55578600202627,55.95899762523391,50.76466213775988,0.0,0.0,8.83212623903247,1.1023218764537068,52.43354449191929,47.566455508080715,0.07079646017699115,0.21238938053097345,7.5609800414460535,40.83724655901447,0.18514911455941518,0.008096358437529094,0.008032171697264267,13.067442403845869,8.39630562552477,16.501650165016503,2.911333919457245,8.105344539491734,10.0,4865.4,1306.676190441483,1245.5646269864924,0.2560045683780352,1349.5171152839985,4500.0,3824.4,6289.6,3636.0,7146.0,2656.3,1165.6508954228104,2066.0,1918.4,3256.0,1600.0,5550.0,1.5939365059227468,0.45069065905845757,1.4328239373972718,1.1924689873475476,1.9769027608297993,1.0967507584192489,2.4314967856641854,16068.227272727272,7620.370779167079,16298.5,8962.0,23393.2,1166.0,28658.0,1.637184322472616,-1.8851168034736159,-4.926429634603361e-17,0.6136001273758529,0.7038405603285893,-0.1741448726783778,-0.023815638325793684,-0.3289675122172133,0.3275625907653092,-0.9706228239566617,1.0937937978803143,114871.52248165102,104030.20145502058,10839.232037676915,0.0,2.088988953518723,9.597561994559582,90.56386742051271,9.43613257948729,0.05,0.15000000000000002,461.9797975380886,707.8822877663582,0.6526223434630821,0.10536051565782678,2.387628000746437,-2.9951100866434883,-0.0001254669908871051,0.9819811715615115,0.5533506271779745,-0.544402064739744,0.09857230980979173,-0.7971753730835869,0.02326040932244537,1.4364285941456167,-1.1641784729614584,0.004378991361027614,0.42263047952262073,1.0328542012229867,-2.5960838589353568,0.014870677567044322,0.8333772707368728,16.0,131.57092404244605,0.6438088556332929,2.152847249167893,0.6859999999999999,10.300941690132687,10.29
